traveller_id,lat_o,lng_o,lat_d,lng_d,css_o,lat_css_o,lng_css_o,css_d,lat_css_d,lng_css_d
t789,55.7023483,12.535914,55.6858274,12.5772687,CS10,55.70464879999999,12.5368945,CS4,55.68544739999999,12.5850568
t790,55.7023483,12.535914,55.6757724,12.5426171,CS10,55.70464879999999,12.5368945,CS5,55.6795777,12.5433161
t791,55.7023483,12.535914,55.677688,12.546912,CS10,55.70464879999999,12.5368945,CS5,55.6795777,12.5433161
t792,55.7023483,12.535914,55.7326892,12.5690945,CS10,55.70464879999999,12.5368945,CS6,55.7309704,12.5659228
t793,55.7023483,12.535914,55.73273,12.5654915,CS10,55.70464879999999,12.5368945,CS6,55.7309704,12.5659228
t794,55.7023483,12.535914,55.7051614,12.481215,CS10,55.70464879999999,12.5368945,CS7,55.7046643,12.4787843
t795,55.7023483,12.535914,55.6538288,12.566855,CS10,55.70464879999999,12.5368945,CS8,55.6571548,12.5684851
t796,55.7023483,12.535914,55.6576191,12.566949,CS10,55.70464879999999,12.5368945,CS8,55.6571548,12.5684851
t797,55.7023483,12.535914,55.713568,12.5927798,CS10,55.70464879999999,12.5368945,CS9,55.711612,12.5952725
t798,55.7023483,12.535914,55.710214,12.5926909,CS10,55.70464879999999,12.5368945,CS9,55.711612,12.5952725
t804,55.7023483,12.535914,55.6303298,12.5758695,CS10,55.70464879999999,12.5368945,CS13,55.6317174,12.5736554
t805,55.7023483,12.535914,55.630171,12.576398,CS10,55.70464879999999,12.5368945,CS13,55.6317174,12.5736554
t806,55.7023483,12.535914,55.695981,12.566608,CS10,55.70464879999999,12.5368945,CS14,55.698862,12.565549
t807,55.7023483,12.535914,55.695981,12.566608,CS10,55.70464879999999,12.5368945,CS14,55.698862,12.565549
t808,55.7023483,12.535914,55.7337192,12.5151561,CS10,55.70464879999999,12.5368945,CS15,55.7349516,12.513523
t809,55.7023483,12.535914,55.73391059999999,12.5147976,CS10,55.70464879999999,12.5368945,CS15,55.7349516,12.513523
t810,55.7023483,12.535914,55.649143,12.538063,CS10,55.70464879999999,12.5368945,CS16,55.6498214,12.5355941
t811,55.7023483,12.535914,55.6508857,12.5362424,CS10,55.70464879999999,12.5368945,CS16,55.6498214,12.5355941
t812,55.7023483,12.535914,55.656097,12.4854309,CS10,55.70464879999999,12.5368945,CS17,55.656498,12.489456
t813,55.7023483,12.535914,55.656243,12.49368,CS10,55.70464879999999,12.5368945,CS17,55.656498,12.489456
t814,55.7023483,12.535914,55.68661609999999,12.4911945,CS10,55.70464879999999,12.5368945,CS18,55.689496,12.489151
t815,55.7023483,12.535914,55.68832579999999,12.489222,CS10,55.70464879999999,12.5368945,CS18,55.689496,12.489151
t816,55.7023483,12.535914,55.67162899999999,12.546236,CS10,55.70464879999999,12.5368945,CS19,55.6718713,12.5516401
t817,55.7023483,12.535914,55.6737346,12.550013,CS10,55.70464879999999,12.5368945,CS19,55.6718713,12.5516401
t818,55.7023483,12.535914,55.6681772,12.5494579,CS10,55.70464879999999,12.5368945,CS19,55.6718713,12.5516401
t819,55.7030729,12.5477827,55.66034659999999,12.6124427,CS11,55.7009488,12.5486256,CS0,55.6629687,12.6150036
t820,55.7030729,12.5477827,55.663417,12.613829,CS11,55.7009488,12.5486256,CS0,55.6629687,12.6150036
t823,55.7030729,12.5477827,55.6944184,12.5088552,CS11,55.7009488,12.5486256,CS2,55.6967862,12.5046889
t824,55.7030729,12.5477827,55.6957116,12.5020127,CS11,55.7009488,12.5486256,CS2,55.6967862,12.5046889
t825,55.7030729,12.5477827,55.6815622,12.6035183,CS11,55.7009488,12.5486256,CS3,55.678067,12.605109
t826,55.7030729,12.5477827,55.679351,12.6063932,CS11,55.7009488,12.5486256,CS3,55.678067,12.605109
t827,55.7030729,12.5477827,55.6821885,12.5853534,CS11,55.7009488,12.5486256,CS4,55.68544739999999,12.5850568
t828,55.7030729,12.5477827,55.6858274,12.5772687,CS11,55.7009488,12.5486256,CS4,55.68544739999999,12.5850568
t829,55.7030729,12.5477827,55.6757724,12.5426171,CS11,55.7009488,12.5486256,CS5,55.6795777,12.5433161
t830,55.7030729,12.5477827,55.677688,12.546912,CS11,55.7009488,12.5486256,CS5,55.6795777,12.5433161
t831,55.7030729,12.5477827,55.7326892,12.5690945,CS11,55.7009488,12.5486256,CS6,55.7309704,12.5659228
t832,55.7030729,12.5477827,55.73273,12.5654915,CS11,55.7009488,12.5486256,CS6,55.7309704,12.5659228
t833,55.7030729,12.5477827,55.7051614,12.481215,CS11,55.7009488,12.5486256,CS7,55.7046643,12.4787843
t834,55.7030729,12.5477827,55.6538288,12.566855,CS11,55.7009488,12.5486256,CS8,55.6571548,12.5684851
t835,55.7030729,12.5477827,55.6576191,12.566949,CS11,55.7009488,12.5486256,CS8,55.6571548,12.5684851
t836,55.7030729,12.5477827,55.713568,12.5927798,CS11,55.7009488,12.5486256,CS9,55.711612,12.5952725
t837,55.7030729,12.5477827,55.710214,12.5926909,CS11,55.7009488,12.5486256,CS9,55.711612,12.5952725
t843,55.7030729,12.5477827,55.6303298,12.5758695,CS11,55.7009488,12.5486256,CS13,55.6317174,12.5736554
t844,55.7030729,12.5477827,55.630171,12.576398,CS11,55.7009488,12.5486256,CS13,55.6317174,12.5736554
t847,55.7030729,12.5477827,55.7337192,12.5151561,CS11,55.7009488,12.5486256,CS15,55.7349516,12.513523
t848,55.7030729,12.5477827,55.73391059999999,12.5147976,CS11,55.7009488,12.5486256,CS15,55.7349516,12.513523
t849,55.7030729,12.5477827,55.649143,12.538063,CS11,55.7009488,12.5486256,CS16,55.6498214,12.5355941
t850,55.7030729,12.5477827,55.6508857,12.5362424,CS11,55.7009488,12.5486256,CS16,55.6498214,12.5355941
t851,55.7030729,12.5477827,55.656097,12.4854309,CS11,55.7009488,12.5486256,CS17,55.656498,12.489456
t852,55.7030729,12.5477827,55.656243,12.49368,CS11,55.7009488,12.5486256,CS17,55.656498,12.489456
t853,55.7030729,12.5477827,55.68661609999999,12.4911945,CS11,55.7009488,12.5486256,CS18,55.689496,12.489151
t854,55.7030729,12.5477827,55.68832579999999,12.489222,CS11,55.7009488,12.5486256,CS18,55.689496,12.489151
t855,55.7030729,12.5477827,55.67162899999999,12.546236,CS11,55.7009488,12.5486256,CS19,55.6718713,12.5516401
t856,55.7030729,12.5477827,55.6737346,12.550013,CS11,55.7009488,12.5486256,CS19,55.6718713,12.5516401
t857,55.7030729,12.5477827,55.6681772,12.5494579,CS11,55.7009488,12.5486256,CS19,55.6718713,12.5516401
t858,55.700964,12.5414659,55.66034659999999,12.6124427,CS11,55.7009488,12.5486256,CS0,55.6629687,12.6150036
t859,55.700964,12.5414659,55.663417,12.613829,CS11,55.7009488,12.5486256,CS0,55.6629687,12.6150036
t862,55.700964,12.5414659,55.6944184,12.5088552,CS11,55.7009488,12.5486256,CS2,55.6967862,12.5046889
t863,55.700964,12.5414659,55.6957116,12.5020127,CS11,55.7009488,12.5486256,CS2,55.6967862,12.5046889
t864,55.700964,12.5414659,55.6815622,12.6035183,CS11,55.7009488,12.5486256,CS3,55.678067,12.605109
t865,55.700964,12.5414659,55.679351,12.6063932,CS11,55.7009488,12.5486256,CS3,55.678067,12.605109
t866,55.700964,12.5414659,55.6821885,12.5853534,CS11,55.7009488,12.5486256,CS4,55.68544739999999,12.5850568
t867,55.700964,12.5414659,55.6858274,12.5772687,CS11,55.7009488,12.5486256,CS4,55.68544739999999,12.5850568
t868,55.700964,12.5414659,55.6757724,12.5426171,CS11,55.7009488,12.5486256,CS5,55.6795777,12.5433161
t869,55.700964,12.5414659,55.677688,12.546912,CS11,55.7009488,12.5486256,CS5,55.6795777,12.5433161
t870,55.700964,12.5414659,55.7326892,12.5690945,CS11,55.7009488,12.5486256,CS6,55.7309704,12.5659228
t871,55.700964,12.5414659,55.73273,12.5654915,CS11,55.7009488,12.5486256,CS6,55.7309704,12.5659228
t872,55.700964,12.5414659,55.7051614,12.481215,CS11,55.7009488,12.5486256,CS7,55.7046643,12.4787843
t873,55.700964,12.5414659,55.6538288,12.566855,CS11,55.7009488,12.5486256,CS8,55.6571548,12.5684851
t874,55.700964,12.5414659,55.6576191,12.566949,CS11,55.7009488,12.5486256,CS8,55.6571548,12.5684851
t875,55.700964,12.5414659,55.713568,12.5927798,CS11,55.7009488,12.5486256,CS9,55.711612,12.5952725
t876,55.700964,12.5414659,55.710214,12.5926909,CS11,55.7009488,12.5486256,CS9,55.711612,12.5952725
t882,55.700964,12.5414659,55.6303298,12.5758695,CS11,55.7009488,12.5486256,CS13,55.6317174,12.5736554
t883,55.700964,12.5414659,55.630171,12.576398,CS11,55.7009488,12.5486256,CS13,55.6317174,12.5736554
t886,55.700964,12.5414659,55.7337192,12.5151561,CS11,55.7009488,12.5486256,CS15,55.7349516,12.513523
t887,55.700964,12.5414659,55.73391059999999,12.5147976,CS11,55.7009488,12.5486256,CS15,55.7349516,12.513523
t888,55.700964,12.5414659,55.649143,12.538063,CS11,55.7009488,12.5486256,CS16,55.6498214,12.5355941
t889,55.700964,12.5414659,55.6508857,12.5362424,CS11,55.7009488,12.5486256,CS16,55.6498214,12.5355941
t890,55.700964,12.5414659,55.656097,12.4854309,CS11,55.7009488,12.5486256,CS17,55.656498,12.489456
t891,55.700964,12.5414659,55.656243,12.49368,CS11,55.7009488,12.5486256,CS17,55.656498,12.489456
t892,55.700964,12.5414659,55.68661609999999,12.4911945,CS11,55.7009488,12.5486256,CS18,55.689496,12.489151
t893,55.700964,12.5414659,55.68832579999999,12.489222,CS11,55.7009488,12.5486256,CS18,55.689496,12.489151
t894,55.700964,12.5414659,55.67162899999999,12.546236,CS11,55.7009488,12.5486256,CS19,55.6718713,12.5516401
t895,55.700964,12.5414659,55.6737346,12.550013,CS11,55.7009488,12.5486256,CS19,55.6718713,12.5516401
t896,55.700964,12.5414659,55.6681772,12.5494579,CS11,55.7009488,12.5486256,CS19,55.6718713,12.5516401
t897,55.6935246,12.5337137,55.66034659999999,12.6124427,CS12,55.6910463,12.5395837,CS0,55.6629687,12.6150036
t898,55.6935246,12.5337137,55.663417,12.613829,CS12,55.6910463,12.5395837,CS0,55.6629687,12.6150036
t899,55.6935246,12.5337137,55.7155986,12.5491707,CS12,55.6910463,12.5395837,CS1,55.714287,12.544606
t900,55.6935246,12.5337137,55.7145986,12.5472417,CS12,55.6910463,12.5395837,CS1,55.714287,12.544606
t902,55.6935246,12.5337137,55.6957116,12.5020127,CS12,55.6910463,12.5395837,CS2,55.6967862,12.5046889
t903,55.6935246,12.5337137,55.6815622,12.6035183,CS12,55.6910463,12.5395837,CS3,55.678067,12.605109
t904,55.6935246,12.5337137,55.679351,12.6063932,CS12,55.6910463,12.5395837,CS3,55.678067,12.605109
t905,55.6935246,12.5337137,55.6821885,12.5853534,CS12,55.6910463,12.5395837,CS4,55.68544739999999,12.5850568
t906,55.6935246,12.5337137,55.6858274,12.5772687,CS12,55.6910463,12.5395837,CS4,55.68544739999999,12.5850568
t907,55.6935246,12.5337137,55.6757724,12.5426171,CS12,55.6910463,12.5395837,CS5,55.6795777,12.5433161
t908,55.6935246,12.5337137,55.677688,12.546912,CS12,55.6910463,12.5395837,CS5,55.6795777,12.5433161
t909,55.6935246,12.5337137,55.7326892,12.5690945,CS12,55.6910463,12.5395837,CS6,55.7309704,12.5659228
t910,55.6935246,12.5337137,55.73273,12.5654915,CS12,55.6910463,12.5395837,CS6,55.7309704,12.5659228
t911,55.6935246,12.5337137,55.7051614,12.481215,CS12,55.6910463,12.5395837,CS7,55.7046643,12.4787843
t912,55.6935246,12.5337137,55.6538288,12.566855,CS12,55.6910463,12.5395837,CS8,55.6571548,12.5684851
t913,55.6935246,12.5337137,55.6576191,12.566949,CS12,55.6910463,12.5395837,CS8,55.6571548,12.5684851
t914,55.6935246,12.5337137,55.713568,12.5927798,CS12,55.6910463,12.5395837,CS9,55.711612,12.5952725
t915,55.6935246,12.5337137,55.710214,12.5926909,CS12,55.6910463,12.5395837,CS9,55.711612,12.5952725
t921,55.6935246,12.5337137,55.6303298,12.5758695,CS12,55.6910463,12.5395837,CS13,55.6317174,12.5736554
t922,55.6935246,12.5337137,55.630171,12.576398,CS12,55.6910463,12.5395837,CS13,55.6317174,12.5736554
t923,55.6935246,12.5337137,55.695981,12.566608,CS12,55.6910463,12.5395837,CS14,55.698862,12.565549
t924,55.6935246,12.5337137,55.695981,12.566608,CS12,55.6910463,12.5395837,CS14,55.698862,12.565549
t925,55.6935246,12.5337137,55.7337192,12.5151561,CS12,55.6910463,12.5395837,CS15,55.7349516,12.513523
t926,55.6935246,12.5337137,55.73391059999999,12.5147976,CS12,55.6910463,12.5395837,CS15,55.7349516,12.513523
t927,55.6935246,12.5337137,55.649143,12.538063,CS12,55.6910463,12.5395837,CS16,55.6498214,12.5355941
t928,55.6935246,12.5337137,55.6508857,12.5362424,CS12,55.6910463,12.5395837,CS16,55.6498214,12.5355941
t929,55.6935246,12.5337137,55.656097,12.4854309,CS12,55.6910463,12.5395837,CS17,55.656498,12.489456
t930,55.6935246,12.5337137,55.656243,12.49368,CS12,55.6910463,12.5395837,CS17,55.656498,12.489456
t931,55.6935246,12.5337137,55.68661609999999,12.4911945,CS12,55.6910463,12.5395837,CS18,55.689496,12.489151
t932,55.6935246,12.5337137,55.68832579999999,12.489222,CS12,55.6910463,12.5395837,CS18,55.689496,12.489151
t933,55.6935246,12.5337137,55.67162899999999,12.546236,CS12,55.6910463,12.5395837,CS19,55.6718713,12.5516401
t934,55.6935246,12.5337137,55.6737346,12.550013,CS12,55.6910463,12.5395837,CS19,55.6718713,12.5516401
t935,55.6935246,12.5337137,55.6681772,12.5494579,CS12,55.6910463,12.5395837,CS19,55.6718713,12.5516401
t936,55.69347029999999,12.5343236,55.66034659999999,12.6124427,CS12,55.6910463,12.5395837,CS0,55.6629687,12.6150036
t937,55.69347029999999,12.5343236,55.663417,12.613829,CS12,55.6910463,12.5395837,CS0,55.6629687,12.6150036
t938,55.69347029999999,12.5343236,55.7155986,12.5491707,CS12,55.6910463,12.5395837,CS1,55.714287,12.544606
t939,55.69347029999999,12.5343236,55.7145986,12.5472417,CS12,55.6910463,12.5395837,CS1,55.714287,12.544606
t941,55.69347029999999,12.5343236,55.6957116,12.5020127,CS12,55.6910463,12.5395837,CS2,55.6967862,12.5046889
t942,55.69347029999999,12.5343236,55.6815622,12.6035183,CS12,55.6910463,12.5395837,CS3,55.678067,12.605109
t943,55.69347029999999,12.5343236,55.679351,12.6063932,CS12,55.6910463,12.5395837,CS3,55.678067,12.605109
t944,55.69347029999999,12.5343236,55.6821885,12.5853534,CS12,55.6910463,12.5395837,CS4,55.68544739999999,12.5850568
t945,55.69347029999999,12.5343236,55.6858274,12.5772687,CS12,55.6910463,12.5395837,CS4,55.68544739999999,12.5850568
t946,55.69347029999999,12.5343236,55.6757724,12.5426171,CS12,55.6910463,12.5395837,CS5,55.6795777,12.5433161
t947,55.69347029999999,12.5343236,55.677688,12.546912,CS12,55.6910463,12.5395837,CS5,55.6795777,12.5433161
t948,55.69347029999999,12.5343236,55.7326892,12.5690945,CS12,55.6910463,12.5395837,CS6,55.7309704,12.5659228
t949,55.69347029999999,12.5343236,55.73273,12.5654915,CS12,55.6910463,12.5395837,CS6,55.7309704,12.5659228
t950,55.69347029999999,12.5343236,55.7051614,12.481215,CS12,55.6910463,12.5395837,CS7,55.7046643,12.4787843
t951,55.69347029999999,12.5343236,55.6538288,12.566855,CS12,55.6910463,12.5395837,CS8,55.6571548,12.5684851
t952,55.69347029999999,12.5343236,55.6576191,12.566949,CS12,55.6910463,12.5395837,CS8,55.6571548,12.5684851
t953,55.69347029999999,12.5343236,55.713568,12.5927798,CS12,55.6910463,12.5395837,CS9,55.711612,12.5952725
t954,55.69347029999999,12.5343236,55.710214,12.5926909,CS12,55.6910463,12.5395837,CS9,55.711612,12.5952725
t960,55.69347029999999,12.5343236,55.6303298,12.5758695,CS12,55.6910463,12.5395837,CS13,55.6317174,12.5736554
t961,55.69347029999999,12.5343236,55.630171,12.576398,CS12,55.6910463,12.5395837,CS13,55.6317174,12.5736554
t962,55.69347029999999,12.5343236,55.695981,12.566608,CS12,55.6910463,12.5395837,CS14,55.698862,12.565549
t963,55.69347029999999,12.5343236,55.695981,12.566608,CS12,55.6910463,12.5395837,CS14,55.698862,12.565549
t964,55.69347029999999,12.5343236,55.7337192,12.5151561,CS12,55.6910463,12.5395837,CS15,55.7349516,12.513523
t965,55.69347029999999,12.5343236,55.73391059999999,12.5147976,CS12,55.6910463,12.5395837,CS15,55.7349516,12.513523
t966,55.69347029999999,12.5343236,55.649143,12.538063,CS12,55.6910463,12.5395837,CS16,55.6498214,12.5355941
t967,55.69347029999999,12.5343236,55.6508857,12.5362424,CS12,55.6910463,12.5395837,CS16,55.6498214,12.5355941
t968,55.69347029999999,12.5343236,55.656097,12.4854309,CS12,55.6910463,12.5395837,CS17,55.656498,12.489456
t969,55.69347029999999,12.5343236,55.656243,12.49368,CS12,55.6910463,12.5395837,CS17,55.656498,12.489456
t970,55.69347029999999,12.5343236,55.68661609999999,12.4911945,CS12,55.6910463,12.5395837,CS18,55.689496,12.489151
t971,55.69347029999999,12.5343236,55.68832579999999,12.489222,CS12,55.6910463,12.5395837,CS18,55.689496,12.489151
t972,55.69347029999999,12.5343236,55.67162899999999,12.546236,CS12,55.6910463,12.5395837,CS19,55.6718713,12.5516401
t973,55.69347029999999,12.5343236,55.6737346,12.550013,CS12,55.6910463,12.5395837,CS19,55.6718713,12.5516401
t974,55.69347029999999,12.5343236,55.6681772,12.5494579,CS12,55.6910463,12.5395837,CS19,55.6718713,12.5516401
t975,55.6303298,12.5758695,55.66034659999999,12.6124427,CS13,55.6317174,12.5736554,CS0,55.6629687,12.6150036
t976,55.6303298,12.5758695,55.663417,12.613829,CS13,55.6317174,12.5736554,CS0,55.6629687,12.6150036
t977,55.6303298,12.5758695,55.7155986,12.5491707,CS13,55.6317174,12.5736554,CS1,55.714287,12.544606
t978,55.6303298,12.5758695,55.7145986,12.5472417,CS13,55.6317174,12.5736554,CS1,55.714287,12.544606
t979,55.6303298,12.5758695,55.6944184,12.5088552,CS13,55.6317174,12.5736554,CS2,55.6967862,12.5046889
t980,55.6303298,12.5758695,55.6957116,12.5020127,CS13,55.6317174,12.5736554,CS2,55.6967862,12.5046889
t981,55.6303298,12.5758695,55.6815622,12.6035183,CS13,55.6317174,12.5736554,CS3,55.678067,12.605109
t982,55.6303298,12.5758695,55.679351,12.6063932,CS13,55.6317174,12.5736554,CS3,55.678067,12.605109
t983,55.6303298,12.5758695,55.6821885,12.5853534,CS13,55.6317174,12.5736554,CS4,55.68544739999999,12.5850568
t984,55.6303298,12.5758695,55.6858274,12.5772687,CS13,55.6317174,12.5736554,CS4,55.68544739999999,12.5850568
t985,55.6303298,12.5758695,55.6757724,12.5426171,CS13,55.6317174,12.5736554,CS5,55.6795777,12.5433161
t986,55.6303298,12.5758695,55.677688,12.546912,CS13,55.6317174,12.5736554,CS5,55.6795777,12.5433161
t987,55.6303298,12.5758695,55.7326892,12.5690945,CS13,55.6317174,12.5736554,CS6,55.7309704,12.5659228
t988,55.6303298,12.5758695,55.73273,12.5654915,CS13,55.6317174,12.5736554,CS6,55.7309704,12.5659228
t989,55.6303298,12.5758695,55.7051614,12.481215,CS13,55.6317174,12.5736554,CS7,55.7046643,12.4787843
t990,55.6303298,12.5758695,55.6538288,12.566855,CS13,55.6317174,12.5736554,CS8,55.6571548,12.5684851
t991,55.6303298,12.5758695,55.6576191,12.566949,CS13,55.6317174,12.5736554,CS8,55.6571548,12.5684851
t992,55.6303298,12.5758695,55.713568,12.5927798,CS13,55.6317174,12.5736554,CS9,55.711612,12.5952725
t993,55.6303298,12.5758695,55.710214,12.5926909,CS13,55.6317174,12.5736554,CS9,55.711612,12.5952725
t994,55.6303298,12.5758695,55.7035416,12.538201,CS13,55.6317174,12.5736554,CS10,55.70464879999999,12.5368945
t995,55.6303298,12.5758695,55.7023483,12.535914,CS13,55.6317174,12.5736554,CS10,55.70464879999999,12.5368945
t996,55.6303298,12.5758695,55.7030729,12.5477827,CS13,55.6317174,12.5736554,CS11,55.7009488,12.5486256
t997,55.6303298,12.5758695,55.700964,12.5414659,CS13,55.6317174,12.5736554,CS11,55.7009488,12.5486256
t998,55.6303298,12.5758695,55.6935246,12.5337137,CS13,55.6317174,12.5736554,CS12,55.6910463,12.5395837
t999,55.6303298,12.5758695,55.69347029999999,12.5343236,CS13,55.6317174,12.5736554,CS12,55.6910463,12.5395837
t1080,55.695981,12.566608,55.7337192,12.5151561,CS14,55.698862,12.565549,CS15,55.7349516,12.513523
t1081,55.695981,12.566608,55.73391059999999,12.5147976,CS14,55.698862,12.565549,CS15,55.7349516,12.513523
t1082,55.695981,12.566608,55.649143,12.538063,CS14,55.698862,12.565549,CS16,55.6498214,12.5355941
t1083,55.695981,12.566608,55.6508857,12.5362424,CS14,55.698862,12.565549,CS16,55.6498214,12.5355941
t1084,55.695981,12.566608,55.656097,12.4854309,CS14,55.698862,12.565549,CS17,55.656498,12.489456
t1085,55.695981,12.566608,55.656243,12.49368,CS14,55.698862,12.565549,CS17,55.656498,12.489456
t1086,55.695981,12.566608,55.68661609999999,12.4911945,CS14,55.698862,12.565549,CS18,55.689496,12.489151
t1087,55.695981,12.566608,55.68832579999999,12.489222,CS14,55.698862,12.565549,CS18,55.689496,12.489151
t1088,55.695981,12.566608,55.67162899999999,12.546236,CS14,55.698862,12.565549,CS19,55.6718713,12.5516401
t1089,55.695981,12.566608,55.6737346,12.550013,CS14,55.698862,12.565549,CS19,55.6718713,12.5516401
t1090,55.695981,12.566608,55.6681772,12.5494579,CS14,55.698862,12.565549,CS19,55.6718713,12.5516401
t1091,55.695981,12.566608,55.66034659999999,12.6124427,CS14,55.698862,12.565549,CS0,55.6629687,12.6150036
t1092,55.695981,12.566608,55.663417,12.613829,CS14,55.698862,12.565549,CS0,55.6629687,12.6150036
t1093,55.695981,12.566608,55.7155986,12.5491707,CS14,55.698862,12.565549,CS1,55.714287,12.544606
t1094,55.695981,12.566608,55.7145986,12.5472417,CS14,55.698862,12.565549,CS1,55.714287,12.544606
t1095,55.695981,12.566608,55.6944184,12.5088552,CS14,55.698862,12.565549,CS2,55.6967862,12.5046889
t1096,55.695981,12.566608,55.6957116,12.5020127,CS14,55.698862,12.565549,CS2,55.6967862,12.5046889
t1097,55.695981,12.566608,55.6815622,12.6035183,CS14,55.698862,12.565549,CS3,55.678067,12.605109
t1098,55.695981,12.566608,55.679351,12.6063932,CS14,55.698862,12.565549,CS3,55.678067,12.605109
t1101,55.695981,12.566608,55.6757724,12.5426171,CS14,55.698862,12.565549,CS5,55.6795777,12.5433161
t1102,55.695981,12.566608,55.677688,12.546912,CS14,55.698862,12.565549,CS5,55.6795777,12.5433161
t1103,55.695981,12.566608,55.7326892,12.5690945,CS14,55.698862,12.565549,CS6,55.7309704,12.5659228
t1104,55.695981,12.566608,55.73273,12.5654915,CS14,55.698862,12.565549,CS6,55.7309704,12.5659228
t1105,55.695981,12.566608,55.7051614,12.481215,CS14,55.698862,12.565549,CS7,55.7046643,12.4787843
t1106,55.695981,12.566608,55.6538288,12.566855,CS14,55.698862,12.565549,CS8,55.6571548,12.5684851
t1107,55.695981,12.566608,55.6576191,12.566949,CS14,55.698862,12.565549,CS8,55.6571548,12.5684851
t1108,55.695981,12.566608,55.713568,12.5927798,CS14,55.698862,12.565549,CS9,55.711612,12.5952725
t1109,55.695981,12.566608,55.710214,12.5926909,CS14,55.698862,12.565549,CS9,55.711612,12.5952725
t1110,55.695981,12.566608,55.7035416,12.538201,CS14,55.698862,12.565549,CS10,55.70464879999999,12.5368945
t1111,55.695981,12.566608,55.7023483,12.535914,CS14,55.698862,12.565549,CS10,55.70464879999999,12.5368945
t1114,55.695981,12.566608,55.6935246,12.5337137,CS14,55.698862,12.565549,CS12,55.6910463,12.5395837
t1115,55.695981,12.566608,55.69347029999999,12.5343236,CS14,55.698862,12.565549,CS12,55.6910463,12.5395837
t1116,55.695981,12.566608,55.6303298,12.5758695,CS14,55.698862,12.565549,CS13,55.6317174,12.5736554
t1117,55.695981,12.566608,55.630171,12.576398,CS14,55.698862,12.565549,CS13,55.6317174,12.5736554
t1118,55.695981,12.566608,55.7337192,12.5151561,CS14,55.698862,12.565549,CS15,55.7349516,12.513523
t1119,55.695981,12.566608,55.73391059999999,12.5147976,CS14,55.698862,12.565549,CS15,55.7349516,12.513523
t1120,55.695981,12.566608,55.649143,12.538063,CS14,55.698862,12.565549,CS16,55.6498214,12.5355941
t1121,55.695981,12.566608,55.6508857,12.5362424,CS14,55.698862,12.565549,CS16,55.6498214,12.5355941
t1122,55.695981,12.566608,55.656097,12.4854309,CS14,55.698862,12.565549,CS17,55.656498,12.489456
t1123,55.695981,12.566608,55.656243,12.49368,CS14,55.698862,12.565549,CS17,55.656498,12.489456
t1124,55.695981,12.566608,55.68661609999999,12.4911945,CS14,55.698862,12.565549,CS18,55.689496,12.489151
t1125,55.695981,12.566608,55.68832579999999,12.489222,CS14,55.698862,12.565549,CS18,55.689496,12.489151
t1126,55.695981,12.566608,55.67162899999999,12.546236,CS14,55.698862,12.565549,CS19,55.6718713,12.5516401
t1127,55.695981,12.566608,55.6737346,12.550013,CS14,55.698862,12.565549,CS19,55.6718713,12.5516401
t1128,55.695981,12.566608,55.6681772,12.5494579,CS14,55.698862,12.565549,CS19,55.6718713,12.5516401
t1129,55.7337192,12.5151561,55.66034659999999,12.6124427,CS15,55.7349516,12.513523,CS0,55.6629687,12.6150036
t1130,55.7337192,12.5151561,55.663417,12.613829,CS15,55.7349516,12.513523,CS0,55.6629687,12.6150036
t1131,55.7337192,12.5151561,55.7155986,12.5491707,CS15,55.7349516,12.513523,CS1,55.714287,12.544606
t1132,55.7337192,12.5151561,55.7145986,12.5472417,CS15,55.7349516,12.513523,CS1,55.714287,12.544606
t1133,55.7337192,12.5151561,55.6944184,12.5088552,CS15,55.7349516,12.513523,CS2,55.6967862,12.5046889
t1134,55.7337192,12.5151561,55.6957116,12.5020127,CS15,55.7349516,12.513523,CS2,55.6967862,12.5046889
t1135,55.7337192,12.5151561,55.6815622,12.6035183,CS15,55.7349516,12.513523,CS3,55.678067,12.605109
t1136,55.7337192,12.5151561,55.679351,12.6063932,CS15,55.7349516,12.513523,CS3,55.678067,12.605109
t1137,55.7337192,12.5151561,55.6821885,12.5853534,CS15,55.7349516,12.513523,CS4,55.68544739999999,12.5850568
t1138,55.7337192,12.5151561,55.6858274,12.5772687,CS15,55.7349516,12.513523,CS4,55.68544739999999,12.5850568
t1139,55.7337192,12.5151561,55.6757724,12.5426171,CS15,55.7349516,12.513523,CS5,55.6795777,12.5433161
t1140,55.7337192,12.5151561,55.677688,12.546912,CS15,55.7349516,12.513523,CS5,55.6795777,12.5433161
t1141,55.7337192,12.5151561,55.7326892,12.5690945,CS15,55.7349516,12.513523,CS6,55.7309704,12.5659228
t1142,55.7337192,12.5151561,55.73273,12.5654915,CS15,55.7349516,12.513523,CS6,55.7309704,12.5659228
t1143,55.7337192,12.5151561,55.7051614,12.481215,CS15,55.7349516,12.513523,CS7,55.7046643,12.4787843
t1144,55.7337192,12.5151561,55.6538288,12.566855,CS15,55.7349516,12.513523,CS8,55.6571548,12.5684851
t1145,55.7337192,12.5151561,55.6576191,12.566949,CS15,55.7349516,12.513523,CS8,55.6571548,12.5684851
t1146,55.7337192,12.5151561,55.713568,12.5927798,CS15,55.7349516,12.513523,CS9,55.711612,12.5952725
t1147,55.7337192,12.5151561,55.710214,12.5926909,CS15,55.7349516,12.513523,CS9,55.711612,12.5952725
t1148,55.7337192,12.5151561,55.7035416,12.538201,CS15,55.7349516,12.513523,CS10,55.70464879999999,12.5368945
